tool_condition,Y1_OutputCurrent,X1_CommandPosition,X1_ActualPosition,clamp_pressure,Y1_CommandPosition,Y1_ActualPosition,X1_OutputCurrent,X1_DCBusVoltage,X1_OutputVoltage,Z1_CommandPosition,Z1_ActualPosition,M1_CURRENT_FEEDRATE,X1_OutputPower,Y1_OutputVoltage,S1_OutputCurrent,Y1_DCBusVoltage,feedrate,Y1_OutputPower,S1_CurrentFeedback,S1_ActualVelocity
1,328.0,141.0,141.0,4.0,77.8,77.8,330.0,0.0441,5.64,55.7,55.7,50.0,-2.7e-05,2.51,330.0,0.0289,3,0.0,0.00494,0.0
1,329.0,141.0,141.0,4.0,77.8,77.8,330.0,0.0477,6.9,55.7,55.7,50.0,-3.59e-05,2.01,330.0,0.0316,3,-4.41e-06,-0.382,-0.002
1,329.0,141.0,141.0,4.0,77.8,77.8,330.0,0.0497,4.98,55.7,55.7,50.0,-3.68e-05,2.53,330.0,0.0264,3,-3.71e-06,0.299,-0.002
1,326.0,142.0,142.0,4.0,73.1,73.1,327.0,0.0929,9.52,28.7,28.7,3.0,0.000452,10.4,322.0,0.0886,3,0.000397,22.9,53.3
1,326.0,142.0,142.0,4.0,73.3,73.3,327.0,0.09,10.1,28.7,28.7,3.0,0.000389,10.0,321.0,0.111,3,0.000568,19.9,53.3
1,326.0,142.0,142.0,4.0,73.6,73.6,327.0,0.0909,10.9,28.7,28.7,3.0,0.000276,11.4,322.0,0.0954,3,0.000505,21.2,53.3
1,326.0,142.0,142.0,4.0,73.8,73.8,327.0,0.0831,8.29,28.7,28.7,3.0,0.000224,9.63,322.0,0.0782,3,0.00043,20.5,53.3
1,326.0,142.0,142.0,4.0,74.1,74.1,327.0,0.0616,7.84,28.7,28.7,3.0,0.000102,8.47,321.0,0.0529,3,0.000248,14.9,53.5
1,326.0,142.0,142.0,4.0,74.4,74.4,327.0,0.0709,8.05,28.7,28.7,3.0,4.5e-05,9.81,323.0,0.0456,3,0.000269,21.4,53.3
1,326.0,141.0,141.0,4.0,74.7,74.7,327.0,0.0685,7.23,28.7,28.7,3.0,4.24e-05,10.3,321.0,0.0944,3,0.000599,22.5,53.3
1,326.0,141.0,141.0,4.0,75.0,75.0,327.0,0.0792,7.76,28.7,28.7,3.0,-1.24e-05,11.0,322.0,0.0833,3,0.000506,14.9,53.4
1,326.0,141.0,141.0,4.0,75.3,75.3,327.0,0.0608,7.54,28.7,28.7,3.0,-1.84e-05,10.5,323.0,0.101,3,0.00058,24.4,53.2
1,326.0,141.0,141.0,4.0,75.6,75.6,327.0,0.0615,7.35,28.7,28.7,3.0,-2.79e-05,10.7,321.0,0.0664,3,0.000406,17.9,53.4
1,326.0,141.0,141.0,4.0,75.9,75.9,327.0,0.0645,7.07,28.7,28.7,3.0,-1.87e-05,11.4,323.0,0.0883,3,0.000546,19.6,53.4
1,325.0,158.0,158.0,4.0,105.0,105.0,326.0,0.0884,9.58,29.7,29.7,3.0,0.000546,2.74,319.0,0.0224,3,-3.94e-06,13.9,53.4
1,325.0,158.0,158.0,4.0,105.0,105.0,326.0,0.0892,8.96,29.7,29.7,3.0,0.000599,1.31,321.0,0.0223,3,-2.38e-06,21.4,53.4
1,324.0,159.0,159.0,4.0,105.0,105.0,326.0,0.0925,10.4,29.7,29.7,3.0,0.000526,2.7,320.0,0.0224,3,-4.2e-06,15.6,53.5
1,325.0,159.0,159.0,4.0,105.0,105.0,326.0,0.1,10.8,29.7,29.7,3.0,0.000576,2.49,320.0,0.0221,3,2.45e-06,21.7,53.3
1,325.0,159.0,159.0,4.0,105.0,105.0,326.0,0.0883,9.63,29.7,29.7,3.0,0.000496,3.27,321.0,0.0229,3,4.77e-06,30.5,53.2
1,325.0,159.0,159.0,4.0,105.0,105.0,326.0,0.0649,9.66,29.7,29.7,3.0,0.00036,3.91,319.0,0.0238,3,-2.44e-06,17.6,53.4
1,325.0,160.0,160.0,4.0,105.0,105.0,326.0,0.109,12.0,29.7,29.7,3.0,0.000621,4.56,320.0,0.0429,3,1.12e-05,15.5,53.5
1,325.0,160.0,160.0,4.0,105.0,105.0,326.0,0.0874,10.3,29.7,29.7,3.0,0.000534,7.38,321.0,0.0797,3,0.000102,21.4,53.4
1,325.0,160.0,160.0,4.0,105.0,105.0,326.0,0.0723,7.18,29.7,29.7,3.0,0.000445,10.3,320.0,0.0799,3,0.000153,17.5,53.4
1,325.0,161.0,161.0,4.0,105.0,105.0,326.0,0.0658,6.62,29.7,29.7,3.0,0.000396,11.3,322.0,0.0778,3,0.000206,14.9,53.4
1,325.0,161.0,161.0,4.0,105.0,105.0,326.0,0.0973,8.83,29.7,29.7,3.0,0.000534,8.76,321.0,0.123,3,0.000374,26.1,53.3
1,325.0,161.0,161.0,4.0,105.0,105.0,326.0,0.0783,8.91,29.7,29.7,3.0,0.000398,7.12,320.0,0.0533,3,0.000183,20.5,53.4
1,325.0,161.0,161.0,4.0,105.0,105.0,327.0,0.0641,6.65,29.7,29.7,3.0,0.000312,6.63,322.0,0.0767,3,0.000309,15.1,53.4
1,325.0,161.0,161.0,4.0,104.0,104.0,326.0,0.0786,6.9,29.7,29.7,3.0,0.000323,9.77,320.0,0.118,3,0.000519,21.6,53.3
1,325.0,162.0,162.0,4.0,104.0,104.0,326.0,0.0828,8.54,29.7,29.7,3.0,0.000289,7.69,320.0,0.0647,3,0.000277,23.6,53.3
1,326.0,159.0,159.0,4.0,91.6,91.6,327.0,0.114,9.93,27.7,27.7,3.0,0.000695,5.24,318.0,0.0877,3,1.39e-05,12.8,53.5
1,326.0,159.0,159.0,4.0,91.6,91.6,327.0,0.0895,10.3,27.7,27.7,3.0,0.000544,7.62,324.0,0.0738,3,-1.15e-05,26.1,53.2
1,325.0,160.0,160.0,4.0,91.6,91.6,327.0,0.0972,11.2,27.7,27.7,3.0,0.000632,7.78,323.0,0.0932,3,-2.98e-05,19.0,53.4
1,325.0,160.0,160.0,4.0,91.6,91.6,327.0,0.0919,8.68,27.7,27.7,3.0,0.000646,8.36,319.0,0.141,3,0.000137,14.7,53.4
1,326.0,160.0,160.0,4.0,91.5,91.5,327.0,0.106,10.3,27.7,27.7,3.0,0.000679,7.78,324.0,0.0813,3,0.000117,17.0,53.4
1,325.0,160.0,160.0,4.0,91.4,91.4,327.0,0.0554,9.29,27.7,27.7,3.0,0.000304,6.39,324.0,0.0526,3,0.000104,19.8,53.4
1,325.0,161.0,161.0,4.0,91.3,91.3,327.0,0.0725,6.72,27.7,27.7,3.0,0.000352,9.21,318.0,0.131,3,0.000401,16.4,53.5
1,325.0,161.0,161.0,4.0,91.1,91.1,327.0,0.082,9.36,27.7,27.7,3.0,0.000389,8.26,324.0,0.135,3,0.000521,19.4,53.4
1,325.0,161.0,161.0,4.0,90.9,91.0,327.0,0.0865,10.9,27.7,27.7,3.0,0.000388,10.3,323.0,0.13,3,0.000485,23.7,53.2
1,325.0,161.0,161.0,4.0,90.7,90.7,327.0,0.109,8.11,27.7,27.7,3.0,0.000482,8.57,319.0,0.0809,3,0.000346,17.7,53.4
1,325.0,142.0,142.0,4.0,103.0,103.0,326.0,0.0816,7.54,29.7,29.7,3.0,6.37e-05,10.1,321.0,0.125,3,0.000724,21.5,53.3
1,325.0,142.0,142.0,4.0,104.0,104.0,326.0,0.0858,5.51,29.7,29.7,3.0,0.000151,10.6,320.0,0.102,3,0.00064,23.3,53.3
1,325.0,142.0,142.0,4.0,104.0,104.0,326.0,0.092,10.1,29.7,29.7,3.0,0.000251,9.83,322.0,0.0855,3,0.000518,28.5,53.2
1,325.0,142.0,142.0,4.0,104.0,104.0,327.0,0.0618,4.69,29.7,29.7,3.0,0.00019,5.46,321.0,0.0544,3,0.000285,18.1,53.3
1,325.0,142.0,142.0,4.0,104.0,104.0,326.0,0.103,8.09,29.7,29.7,3.0,0.000446,9.4,320.0,0.0945,3,0.000502,21.2,53.3
1,325.0,142.0,142.0,4.0,105.0,105.0,326.0,0.0928,9.61,29.7,29.7,3.0,0.000367,8.01,321.0,0.118,3,0.000564,26.6,53.2
1,325.0,142.0,142.0,4.0,105.0,105.0,326.0,0.0967,5.2,29.7,29.7,3.0,0.000472,10.2,321.0,0.0873,3,0.000328,18.0,53.4
1,325.0,143.0,143.0,4.0,105.0,105.0,326.0,0.0781,8.49,29.7,29.7,3.0,0.000361,8.86,322.0,0.0661,3,0.000207,21.7,53.3
1,325.0,143.0,143.0,4.0,105.0,105.0,327.0,0.0989,10.4,29.7,29.7,3.0,0.000525,8.44,321.0,0.0712,3,0.000177,26.5,53.2
1,325.0,143.0,143.0,4.0,105.0,105.0,326.0,0.0734,9.2,29.7,29.7,3.0,0.000379,7.98,321.0,0.101,3,0.00021,20.4,53.4
1,325.0,144.0,144.0,4.0,105.0,105.0,326.0,0.0716,9.01,29.7,29.7,3.0,0.000431,6.27,321.0,0.102,3,0.000114,18.6,53.4
1,325.0,141.0,141.0,4.0,96.2,96.2,327.0,0.0514,8.04,29.7,29.7,3.0,-1.61e-05,5.16,322.0,0.0623,3,0.000368,17.6,53.4
1,325.0,141.0,141.0,4.0,96.5,96.4,327.0,0.0576,2.79,29.7,29.7,3.0,2.65e-05,8.23,320.0,0.125,3,0.000859,17.4,53.4
1,325.0,141.0,141.0,4.0,96.8,96.7,327.0,0.0555,2.61,29.7,29.7,3.0,2.53e-05,11.6,321.0,0.126,3,0.000874,16.2,53.4
1,325.0,141.0,141.0,4.0,97.1,97.0,327.0,0.0597,2.47,29.7,29.7,3.0,0.0,11.8,321.0,0.153,3,0.00102,25.1,53.3
1,325.0,141.0,141.0,4.0,97.4,97.3,327.0,0.055,3.37,29.7,29.7,3.0,0.0,11.5,321.0,0.141,3,0.000926,18.2,53.4
1,325.0,141.0,141.0,4.0,97.7,97.7,327.0,0.0566,8.24,29.7,29.7,3.0,-8.52e-06,12.7,322.0,0.141,3,0.000911,22.7,53.3
1,325.0,141.0,141.0,4.0,98.0,98.0,327.0,0.0548,8.07,29.7,29.7,3.0,-3.33e-05,12.0,322.0,0.115,3,0.000723,24.9,53.3
1,325.0,141.0,141.0,4.0,98.3,98.2,327.0,0.0515,3.16,29.7,29.7,3.0,1.59e-05,10.1,320.0,0.108,3,0.000612,19.8,53.4
1,325.0,141.0,141.0,4.0,98.6,98.5,327.0,0.0552,2.48,29.7,29.7,3.0,1.7e-05,9.67,322.0,0.0946,3,0.000605,19.4,53.3
1,325.0,141.0,141.0,4.0,98.9,98.8,327.0,0.0579,1.01,29.7,29.7,3.0,2.64e-05,9.41,321.0,0.0836,3,0.000522,16.4,53.4
1,325.0,141.0,141.0,4.0,99.2,99.1,327.0,0.0579,2.64,29.7,29.7,3.0,2.67e-05,9.86,320.0,0.102,3,0.000693,23.3,53.3
1,325.0,141.0,141.0,4.0,99.5,99.5,327.0,0.0526,7.47,29.7,29.7,3.0,-4.01e-05,9.79,323.0,0.0794,3,0.00048,28.6,53.2
1,325.0,141.0,141.0,4.0,99.8,99.7,327.0,0.055,2.02,29.7,29.7,3.0,4.14e-05,10.2,321.0,0.0818,3,0.00048,19.3,53.3
1,326.0,145.0,145.0,4.0,75.6,75.6,327.0,0.105,9.51,28.7,28.7,3.0,0.000495,10.5,319.0,0.143,3,0.000719,16.3,53.4
1,326.0,146.0,146.0,4.0,75.4,75.4,327.0,0.107,10.4,28.7,28.7,3.0,0.000554,7.71,317.0,0.0791,3,0.000316,25.9,53.3
1,326.0,146.0,146.0,4.0,75.2,75.3,327.0,0.106,8.15,28.7,28.7,3.0,0.000561,7.43,318.0,0.0804,3,0.000272,18.5,53.5
1,325.0,146.0,146.0,4.0,75.1,75.1,327.0,0.0765,6.8,28.7,28.7,3.0,0.000427,8.33,319.0,0.109,3,0.00039,23.6,53.2
1,326.0,146.0,146.0,4.0,74.9,74.9,327.0,0.113,8.8,28.7,28.7,3.0,0.000614,8.57,316.0,0.108,3,0.000348,21.8,53.4
1,326.0,147.0,147.0,4.0,74.8,74.8,327.0,0.0683,7.79,28.7,28.7,3.0,0.000418,6.06,317.0,0.0864,3,0.000247,17.9,53.4
1,326.0,147.0,147.0,4.0,74.7,74.7,327.0,0.0833,8.89,28.7,28.7,3.0,0.000532,9.15,319.0,0.126,3,0.00022,21.0,53.3
1,325.0,147.0,147.0,4.0,74.6,74.6,327.0,0.106,9.42,28.7,28.7,3.0,0.000679,6.8,317.0,0.0872,3,0.000195,20.4,53.4
1,326.0,148.0,148.0,4.0,74.5,74.5,327.0,0.0937,10.3,28.7,28.7,3.0,0.000568,2.66,317.0,0.0391,3,3.95e-05,25.7,53.3
1,326.0,148.0,148.0,4.0,74.5,74.5,327.0,0.0866,9.9,28.7,28.7,3.0,0.000552,5.19,319.0,0.0893,3,7.15e-05,17.2,53.3
1,326.0,148.0,148.0,4.0,74.5,74.5,327.0,0.0714,8.84,28.7,28.7,3.0,0.000425,5.12,316.0,0.101,3,6.4e-05,22.1,53.4
1,326.0,148.0,148.0,4.0,74.5,74.5,327.0,0.113,11.1,28.7,28.7,3.0,0.000703,4.14,318.0,0.0797,3,0.0,23.3,53.3
1,326.0,161.0,161.0,4.0,99.8,99.8,327.0,0.0964,9.02,27.7,27.7,3.0,0.000663,2.69,321.0,0.0194,3,-2.04e-06,17.4,53.4
1,326.0,161.0,161.0,4.0,99.8,99.8,327.0,0.103,11.3,27.7,27.7,3.0,0.000662,3.68,319.0,0.018,3,8.89e-07,22.4,53.2
1,326.0,160.0,161.0,4.0,99.8,99.8,327.0,0.116,10.4,27.7,27.7,3.0,0.000707,1.44,319.0,0.0184,3,1.45e-06,12.2,53.4
1,326.0,160.0,160.0,4.0,99.8,99.8,327.0,0.0931,8.73,27.7,27.7,3.0,0.000561,2.1,320.0,0.0197,3,1.22e-06,22.5,53.3
1,326.0,160.0,160.0,4.0,99.8,99.8,327.0,0.101,10.9,27.7,27.7,3.0,0.000594,0.307,320.0,0.0247,3,-1.14e-06,21.0,53.3
1,326.0,160.0,160.0,4.0,99.8,99.8,327.0,0.0806,8.52,27.7,27.7,3.0,0.000462,0.951,320.0,0.0321,3,0.0,18.2,53.3
1,326.0,159.0,159.0,4.0,99.8,99.8,327.0,0.0866,9.81,27.7,27.7,3.0,0.000583,3.02,320.0,0.0175,3,0.0,14.3,53.5
1,326.0,159.0,159.0,4.0,100.0,100.0,327.0,0.0987,6.54,27.7,27.7,3.0,0.000126,10.1,319.0,0.0836,3,0.000533,22.6,53.3
1,325.0,159.0,159.0,4.0,100.0,100.0,327.0,0.0702,5.0,27.7,27.7,3.0,9.9e-05,9.55,323.0,0.116,3,0.00069,19.3,53.4
1,325.0,159.0,159.0,4.0,101.0,101.0,327.0,0.0788,7.09,27.7,27.7,3.0,0.000155,8.31,320.0,0.0697,3,0.000391,15.6,53.4
1,329.0,198.0,198.0,4.0,158.0,158.0,330.0,0.0237,1.52,119.0,119.0,50.0,-1.99e-06,3.43,330.0,0.0162,3,1.25e-06,0.544,0.002
1,329.0,198.0,198.0,4.0,158.0,158.0,330.0,0.0244,2.76,119.0,119.0,50.0,0.0,4.37,330.0,0.0166,3,-3.01e-07,0.313,-0.002
1,329.0,198.0,198.0,4.0,158.0,158.0,330.0,0.0306,2.18,119.0,119.0,50.0,0.0,3.2,330.0,0.0129,3,6.89e-07,0.429,0.001
1,328.0,198.0,198.0,4.0,158.0,158.0,330.0,0.0226,2.06,119.0,119.0,50.0,1.68e-06,3.15,330.0,0.0271,3,2.23e-06,0.544,0.0
1,329.0,198.0,198.0,4.0,158.0,158.0,330.0,0.0209,1.85,119.0,119.0,50.0,2.29e-06,4.91,330.0,0.0177,3,7e-07,0.198,0.00175
1,329.0,198.0,198.0,4.0,158.0,158.0,330.0,0.032,0.89,119.0,119.0,50.0,1.68e-06,3.94,330.0,0.0239,3,-4.92e-07,0.313,0.0
1,328.0,198.0,198.0,4.0,158.0,158.0,330.0,0.028,8.19,119.0,119.0,50.0,-6.21e-07,1.59,330.0,0.0168,3,5.18e-07,0.313,0.001
1,329.0,198.0,198.0,4.0,158.0,158.0,330.0,0.0181,1.85,119.0,119.0,50.0,0.0,3.11,330.0,0.0214,3,0.0,0.544,-0.001
1,329.0,198.0,198.0,4.0,158.0,158.0,330.0,0.02,1.6,119.0,119.0,50.0,-1.44e-06,2.53,330.0,0.0221,3,4.37e-07,-0.331,0.00175
1,328.0,198.0,198.0,4.0,158.0,158.0,330.0,0.0195,2.19,119.0,119.0,50.0,2.86e-07,2.23,330.0,0.0169,3,0.0,0.13,-0.00075
1,325.0,159.0,159.0,4.0,105.0,105.0,327.0,0.11,10.8,28.7,28.7,3.0,0.00074,1.88,318.0,0.0189,3,3.83e-06,16.3,53.5
1,326.0,159.0,159.0,4.0,105.0,105.0,327.0,0.111,10.8,28.7,28.7,3.0,0.000694,1.31,317.0,0.018,3,-4.59e-06,24.0,53.3
1,325.0,160.0,160.0,4.0,105.0,105.0,327.0,0.26,12.3,28.7,28.7,3.0,0.0021,1.94,324.0,0.0192,3,0.0,21.6,53.4
1,325.0,160.0,160.0,4.0,105.0,105.0,326.0,0.0816,9.83,28.7,28.7,3.0,0.000515,6.15,318.0,0.0967,3,9.3e-05,18.0,53.4
1,325.0,160.0,160.0,4.0,105.0,105.0,327.0,0.099,9.79,28.7,28.7,3.0,0.000636,7.02,317.0,0.076,3,0.000109,24.0,53.3
1,325.0,160.0,160.0,4.0,105.0,105.0,327.0,0.0946,11.3,28.7,28.7,3.0,0.000563,5.0,323.0,0.0429,3,6.33e-05,20.6,53.3
1,325.0,161.0,161.0,4.0,105.0,105.0,327.0,0.0601,10.4,28.7,28.7,3.0,0.000263,8.94,322.0,0.112,3,0.00029,19.8,53.3
1,325.0,161.0,161.0,4.0,105.0,105.0,327.0,0.0894,9.96,28.7,28.7,3.0,0.000466,10.0,323.0,0.111,3,0.000354,24.9,53.3
1,325.0,161.0,161.0,4.0,105.0,105.0,327.0,0.0583,8.06,28.7,28.7,3.0,0.00028,8.16,318.0,0.0976,3,0.000344,16.1,53.4
1,325.0,161.0,161.0,4.0,105.0,105.0,327.0,0.0769,9.06,28.7,28.7,3.0,0.000254,7.69,322.0,0.0278,3,8.93e-05,19.9,53.3
1,326.0,155.0,155.0,4.0,72.4,72.4,327.0,0.0594,8.49,29.7,29.7,3.0,0.000332,4.26,320.0,0.0498,3,1.44e-05,24.8,53.2
1,326.0,154.0,154.0,4.0,72.4,72.4,327.0,0.0895,8.04,29.7,29.7,3.0,0.000592,1.89,323.0,0.0417,3,6.29e-06,23.8,53.3
1,326.0,154.0,154.0,4.0,72.4,72.4,327.0,0.0825,13.4,29.7,29.7,3.0,0.000551,1.12,323.0,0.0404,3,5.94e-06,15.5,53.4
1,326.0,154.0,154.0,4.0,72.4,72.4,327.0,0.111,8.2,29.7,29.7,3.0,0.000697,6.54,319.0,0.0462,3,0.0,22.7,53.3
1,326.0,153.0,153.0,4.0,72.4,72.4,327.0,0.0864,9.93,29.7,29.7,3.0,0.000487,3.87,323.0,0.0477,3,0.0,19.7,53.3
1,326.0,153.0,153.0,4.0,72.4,72.4,327.0,0.0958,9.86,29.7,29.7,3.0,0.000582,2.27,324.0,0.0413,3,0.0,13.3,53.5
1,326.0,153.0,153.0,4.0,72.4,72.4,327.0,0.09,9.15,29.7,29.7,3.0,0.00057,4.1,319.0,0.0471,3,1.38e-05,19.7,53.3
1,326.0,152.0,152.0,4.0,72.4,72.4,327.0,0.0704,8.56,29.7,29.7,3.0,0.000372,1.87,324.0,0.0399,3,-1.83e-05,18.4,53.4
1,326.0,152.0,152.0,4.0,72.4,72.4,327.0,0.0582,9.22,29.7,29.7,3.0,0.000355,1.79,324.0,0.0416,3,-5.82e-06,17.4,53.3
1,326.0,152.0,152.0,4.0,72.4,72.4,327.0,0.0821,8.92,29.7,29.7,3.0,0.000488,4.53,320.0,0.0452,3,6.7e-06,23.7,53.3
1,326.0,152.0,152.0,4.0,72.4,72.4,327.0,0.08,8.75,29.7,29.7,3.0,0.000483,2.28,324.0,0.0509,3,-1.28e-05,18.1,53.4
1,326.0,157.0,157.0,4.0,103.0,103.0,327.0,0.114,9.34,27.7,27.7,3.0,0.000673,9.31,321.0,0.0782,3,0.000204,21.2,53.3
1,325.0,157.0,157.0,4.0,103.0,103.0,327.0,0.0722,10.0,27.7,27.7,3.0,0.000422,9.64,320.0,0.0758,3,0.000167,15.2,53.5
1,326.0,156.0,156.0,4.0,103.0,103.0,327.0,0.0847,9.51,27.7,27.7,3.0,0.000509,6.52,320.0,0.0778,3,0.000125,21.2,53.3
1,326.0,156.0,156.0,4.0,103.0,103.0,327.0,0.0932,9.55,27.7,27.7,3.0,0.000627,6.0,320.0,0.0463,3,4.78e-05,22.9,53.2
1,326.0,156.0,156.0,4.0,103.0,103.0,327.0,0.0984,10.1,27.7,27.7,3.0,0.00064,6.78,320.0,0.0777,3,2.43e-05,16.0,53.4
1,326.0,155.0,155.0,4.0,103.0,103.0,327.0,0.103,10.5,27.7,27.7,3.0,0.000629,6.87,321.0,0.0867,3,-1.37e-05,26.3,53.2
1,326.0,155.0,155.0,4.0,103.0,103.0,327.0,0.0523,10.7,27.7,27.7,3.0,0.000272,6.6,320.0,0.0703,3,-1.1e-05,16.5,53.4
1,325.0,155.0,155.0,4.0,103.0,103.0,327.0,0.0791,8.72,27.7,27.7,3.0,0.000532,6.36,321.0,0.0676,3,-1.06e-05,15.8,53.5
1,326.0,155.0,155.0,4.0,103.0,103.0,327.0,0.0807,9.1,27.7,27.7,3.0,0.000502,7.36,321.0,0.0685,3,-1.04e-05,28.0,53.1
1,326.0,154.0,154.0,4.0,103.0,103.0,327.0,0.108,10.2,27.7,27.7,3.0,0.000726,6.75,320.0,0.0653,3,1.01e-05,14.1,53.4
1,326.0,157.0,157.0,4.0,91.6,91.6,327.0,0.116,6.26,28.7,28.7,3.0,0.00074,6.93,323.0,0.0735,3,-3.52e-05,17.9,53.4
1,325.0,157.0,157.0,4.0,91.6,91.6,327.0,0.0945,8.78,28.7,28.7,3.0,0.000575,4.63,317.0,0.0908,3,4.22e-05,22.4,53.3
1,325.0,158.0,158.0,4.0,91.6,91.6,327.0,0.101,11.3,28.7,28.7,3.0,0.000635,5.0,318.0,0.0879,3,4.18e-05,14.5,53.5
1,326.0,158.0,158.0,4.0,91.6,91.6,327.0,0.066,10.0,28.7,28.7,3.0,0.000392,6.97,324.0,0.0758,3,0.0,17.1,53.4
1,325.0,158.0,158.0,4.0,91.6,91.6,327.0,0.0741,10.9,28.7,28.7,3.0,0.000475,5.52,317.0,0.0879,3,1.4e-05,16.8,53.4
1,325.0,159.0,159.0,4.0,91.6,91.6,327.0,0.0583,7.77,28.7,28.7,3.0,0.000344,4.57,318.0,0.0908,3,2.86e-05,20.8,53.4
1,326.0,159.0,159.0,4.0,91.6,91.6,327.0,0.0711,8.25,28.7,28.7,3.0,0.00046,6.99,324.0,0.0745,3,-3.52e-05,21.9,53.3
1,325.0,159.0,159.0,4.0,91.6,91.6,327.0,0.1,9.03,28.7,28.7,3.0,0.000643,4.31,316.0,0.0893,3,2.83e-05,19.7,53.4
1,325.0,160.0,160.0,4.0,91.6,91.6,326.0,0.11,11.1,28.7,28.7,3.0,0.000181,5.16,318.0,0.0898,3,4.23e-05,19.6,53.4
1,325.0,160.0,160.0,4.0,91.6,91.6,326.0,0.0722,8.51,28.7,28.7,3.0,0.000483,7.36,318.0,0.137,3,0.000111,19.8,53.3
1,326.0,154.0,154.0,4.0,91.6,91.6,327.0,0.0626,8.29,29.7,29.7,3.0,0.000381,5.34,324.0,0.0749,3,-1.17e-05,24.8,53.3
1,325.0,154.0,154.0,4.0,91.6,91.6,327.0,0.0636,8.31,29.7,29.7,3.0,0.00039,5.27,318.0,0.0873,3,2.78e-05,18.9,53.4
1,326.0,154.0,154.0,4.0,91.6,91.6,327.0,0.0616,8.11,29.7,29.7,3.0,0.000369,5.16,324.0,0.0765,3,0.0,14.3,53.5
1,326.0,155.0,155.0,4.0,91.6,91.6,327.0,0.0922,9.54,29.7,29.7,3.0,0.00062,5.48,324.0,0.0832,3,-1.2e-05,25.0,53.2
1,326.0,155.0,155.0,4.0,91.6,91.6,327.0,0.071,8.57,29.7,29.7,3.0,0.000458,5.2,323.0,0.0742,3,-1.18e-05,18.3,53.4
1,326.0,155.0,155.0,4.0,91.6,91.6,327.0,0.105,9.53,29.7,29.7,3.0,0.000694,5.32,324.0,0.0762,3,0.0,20.7,53.4
1,326.0,156.0,156.0,4.0,91.6,91.6,327.0,0.0854,8.87,29.7,29.7,3.0,0.000521,5.6,324.0,0.0752,3,-2.39e-05,24.6,53.2
1,326.0,156.0,156.0,4.0,91.6,91.6,327.0,0.0976,12.0,29.7,29.7,3.0,0.000605,5.1,324.0,0.0748,3,-4.72e-05,18.3,53.4
1,326.0,156.0,156.0,4.0,91.6,91.6,327.0,0.0774,8.67,29.7,29.7,3.0,0.000425,5.73,324.0,0.0746,3,-1.17e-05,19.1,53.3
1,325.0,157.0,156.0,4.0,91.6,91.6,327.0,0.0715,7.63,29.7,29.7,3.0,0.000428,6.03,324.0,0.0778,3,-1.17e-05,19.7,53.3
1,326.0,153.0,153.0,4.0,89.5,89.5,327.0,0.107,9.31,27.7,27.7,3.0,0.00055,6.14,323.0,0.0895,3,1.41e-05,24.2,53.2
1,325.0,153.0,153.0,4.0,89.5,89.5,327.0,0.0759,7.49,27.7,27.7,3.0,0.000378,7.91,324.0,0.0881,3,-5.62e-05,15.6,53.4
1,325.0,152.0,152.0,4.0,89.5,89.5,327.0,0.0702,10.0,27.7,27.7,3.0,0.000375,6.43,323.0,0.0875,3,-1.38e-05,24.2,53.1
1,325.0,152.0,152.0,4.0,89.5,89.5,327.0,0.0566,8.55,27.7,27.7,3.0,0.000298,6.41,323.0,0.0867,3,-2.73e-05,18.4,53.4
1,325.0,152.0,152.0,4.0,89.5,89.5,327.0,0.0819,8.45,27.7,27.7,3.0,0.000533,5.91,324.0,0.0878,3,-4.22e-05,16.1,53.5
1,325.0,152.0,152.0,4.0,89.5,89.5,327.0,0.0761,9.89,27.7,27.7,3.0,0.000509,6.71,323.0,0.0894,3,0.0,26.4,53.1
1,325.0,151.0,151.0,4.0,89.5,89.5,327.0,0.102,10.1,27.7,27.7,3.0,0.000678,6.11,319.0,0.104,3,3.3e-05,23.2,53.3
1,325.0,151.0,151.0,4.0,89.5,89.5,327.0,0.0918,11.7,27.7,27.7,3.0,0.00059,7.67,324.0,0.0916,3,-2.86e-05,18.0,53.3
1,325.0,151.0,151.0,4.0,89.5,89.5,327.0,0.0984,10.1,27.7,27.7,3.0,0.000606,6.66,323.0,0.0879,3,-1.4e-05,19.7,53.3
1,325.0,150.0,150.0,4.0,89.5,89.5,327.0,0.0764,9.95,27.7,27.7,3.0,0.000466,9.41,324.0,0.09,3,-1.42e-05,22.2,53.4
1,329.0,141.0,141.0,4.0,77.8,77.8,330.0,0.0452,5.94,55.7,55.7,50.0,-2.08e-05,3.45,330.0,0.0327,3,-7.96e-06,-0.475,0.0
1,329.0,141.0,141.0,4.0,77.8,77.8,330.0,0.0448,5.63,55.7,55.7,50.0,-3.37e-05,2.1,330.0,0.0365,3,3.74e-06,0.00499,-0.001
1,329.0,141.0,141.0,4.0,77.8,77.8,330.0,0.0476,8.26,55.7,55.7,50.0,-2.75e-05,3.19,330.0,0.0373,3,-1.24e-05,0.299,0.0
1,329.0,141.0,141.0,4.0,77.8,77.8,330.0,0.0428,6.62,55.7,55.7,50.0,-2.61e-05,1.67,330.0,0.0455,3,-4.85e-06,-0.382,0.001
1,329.0,141.0,141.0,4.0,77.8,77.8,330.0,0.0446,6.39,55.7,55.7,50.0,-2.73e-05,0.9,330.0,0.0386,3,-4.03e-06,-0.289,-0.00175
